tconst,primaryTitle,startYear,genres,averageRating,numVotes
tt11833648,the book of sun,2020,Comedy,7.9,12613
tt10332588,finding ohana,2021,"Action,Adventure,Comedy",6.1,12595
tt32495687,sookshma darshini,2024,"Comedy,Mystery,Thriller",7.8,12582
tt14438964,goodbye,2022,"Comedy,Drama,Family",6.8,12573
tt1974420,rules dont apply,2016,"Comedy,Drama,Romance",5.7,12549
tt5498354,horizon line,2020,"Adventure,Drama,Horror",4.8,12545
tt4106376,american renegades,2017,"Action,Adventure,Crime",5.5,12518
tt9071456,the people we hate at the wedding,2022,Comedy,5.8,12494
tt3686998,the red pill,2016,Documentary,7.9,12491
tt8258074,fantastic fungi,2019,Documentary,7.4,12485
tt11107074,my hero academia heroes rising,2019,"Action,Adventure,Animation",7.8,12475
tt12226632,big george foreman,2023,"Biography,Drama,Sport",6.7,12473
tt27542289,por thozhil,2023,"Action,Crime,Thriller",8.0,12465
tt4559046,housefull 3,2016,Comedy,5.0,12461
tt31116092,14 days girlfriend intlo,2025,"Comedy,Romance",6.0,12458
tt8233874,extra ordinary,2019,"Comedy,Fantasy,Horror",6.4,12458
tt31519456,la dolce villa,2025,"Comedy,Romance",6.0,12451
tt2865120,ratchet  clank,2016,"Action,Adventure,Animation",5.5,12446
tt13055780,a california christmas,2020,"Comedy,Drama,Romance",5.9,12436
tt11820950,the portable door,2023,"Adventure,Comedy,Fantasy",6.2,12433
tt29232158,troll 2,2025,"Action,Adventure,Drama",5.3,12427
tt2582498,sweet virginia,2017,"Drama,Thriller",6.2,12425
tt15710136,yashoda,2022,"Action,Crime,Sci-Fi",6.5,12423
tt5824826,pelli choopulu,2016,"Comedy,Drama,Romance",8.2,12417
tt12672620,the three musketeers milady,2023,"Action,Adventure,Drama",6.4,12404
tt8075016,the courier,2019,"Action,Crime,Drama",4.8,12404
tt10303324,survive the night,2020,"Action,Drama,Thriller",4.0,12403
tt7158430,hearts beat loud,2018,"Comedy,Drama,Music",6.9,12395
tt4129870,white girl,2016,"Crime,Drama",5.7,12392
tt8262802,the holiday calendar,2018,"Drama,Fantasy,Romance",5.7,12389
tt15807910,i used to be famous,2022,"Comedy,Drama,Music",6.6,12376
tt15576290,do aur do pyaar,2024,"Comedy,Drama,Romance",6.4,12375
tt5119116,pyewacket,2017,"Drama,Horror,Mystery",5.8,12374
tt7394816,primal,2019,"Action,Thriller",4.9,12372
tt15281656,the holy trinity,2023,Horror,1.7,12369
tt6522546,spyder,2017,"Action,Crime,Thriller",6.3,12351
tt11991748,rurouni kenshin final chapter part ii  the beginning,2021,"Action,Adventure,Drama",7.4,12340
tt3517870,mine 9,2019,"Drama,Thriller",6.0,12336
tt5700224,two lottery tickets,2016,Comedy,7.5,12335
tt28277817,bird,2024,Drama,7.0,12331
tt36943034,the voice of hind rajab,2025,Drama,8.3,12329
tt13575806,back to the outback,2021,"Adventure,Animation,Comedy",6.5,12325
tt13430858,whats love got to do with it,2022,"Comedy,Drama,Romance",6.3,12324
tt4419364,holidays,2016,"Fantasy,Horror,Mystery",5.1,12322
tt7204348,el angel,2018,"Biography,Crime,Drama",6.9,12315
tt9625664,trauma center,2019,"Action,Thriller",4.0,12308
tt15440322,dasara,2023,"Action,Adventure,Drama",6.6,12307
tt12683756,the chalk line,2022,"Horror,Mystery,Thriller",6.1,12300
tt21837726,the redeem team,2022,"Documentary,History,Sport",7.4,12299
tt13638858,what you wish for,2023,Thriller,6.7,12298
tt11322920,ayyappanum koshiyum,2020,"Action,Drama,Thriller",8.0,12294
tt5591666,the domestics,2018,"Action,Horror,Sci-Fi",5.7,12293
tt10741542,sherni,2021,"Action,Adventure,Drama",6.8,12293
tt21440780,how to blow up a pipeline,2022,"Action,Crime,Drama",6.9,12289
tt3780500,journeys end,2017,"Drama,War",6.7,12289
tt11426572,wedding season,2022,"Comedy,Romance",6.4,12283
tt10598156,dhaakad,2022,"Action,Thriller",3.8,12275
tt12930350,my spy the eternal city,2024,"Action,Comedy",5.7,12263
tt8655470,the specials,2019,"Comedy,Drama",7.4,12263
tt5555502,the african doctor,2016,"Biography,Comedy,Drama",7.0,12257
tt26927452,hurry up tomorrow,2025,Thriller,4.2,12254
tt4217392,kung fu yoga,2017,"Action,Adventure,Comedy",5.2,12239
tt9772374,bloody hell,2020,"Comedy,Horror,Mystery",6.6,12235
tt4370784,the innocents,2016,"Drama,History",7.3,12232
tt13793230,jaadugar,2022,"Comedy,Drama,Fantasy",6.8,12226
tt5360996,mary magdalene,2018,"Biography,Drama,History",5.9,12216
tt26733325,homebound,2025,Drama,8.0,12204
tt8743064,see you yesterday,2019,"Action,Adventure,Crime",5.3,12198
tt10948718,the heist of the century,2020,"Action,Biography,Comedy",7.1,12189
tt5460880,ideal home,2018,"Comedy,Drama",6.4,12186
tt7851428,first signal,2021,"Drama,Sci-Fi",3.3,12182
tt7038762,best christmas ever,2023,"Comedy,Romance",4.5,12182
tt2353868,true spirit,2023,"Adventure,Biography,Drama",6.8,12170
tt8858104,guava island,2019,"Comedy,Drama,Music",6.7,12163
tt13885428,anweshippin kandethum,2024,"Crime,Drama,Mystery",7.4,12162
tt6971752,shubh mangal savdhan,2017,"Comedy,Romance",6.9,12160
tt3832096,cabin fever,2016,"Horror,Sci-Fi,Thriller",3.7,12157
tt2315582,una,2016,Drama,6.2,12141
tt5258850,see you up there,2017,"Comedy,Crime,Drama",7.4,12133
tt7312940,singularity,2017,"Action,Adventure,Drama",3.6,12132
tt16253418,no way up,2024,"Action,Adventure,Drama",4.6,12131
tt25274786,kannur squad,2023,"Action,Crime,Drama",7.6,12121
tt3173594,hacker,2016,"Crime,Drama,Thriller",6.1,12121
tt9024106,unplanned,2019,"Biography,Drama",5.5,12120
tt5173032,busters mal heart,2016,"Crime,Drama,Mystery",6.1,12111
tt5075662,the isle,2018,"Fantasy,Mystery,Thriller",4.9,12096
tt15514498,eenie meanie,2025,"Action,Comedy,Drama",5.9,12082
tt7238392,taxi 5,2018,"Action,Comedy,Crime",4.6,12079
tt10717738,anjaam pathiraa,2020,"Crime,Mystery,Thriller",7.9,12077
tt11535228,emergency declaration,2021,"Action,Drama,Thriller",6.8,12057
tt5862166,the poison rose,2019,"Crime,Mystery,Thriller",4.8,12054
tt11809034,rurouni kenshin final chapter part i  the final,2021,"Action,Adventure,Drama",7.2,12053
tt8664988,the blackout,2019,"Action,Sci-Fi,Thriller",6.0,12043
tt29330913,vicky vidya ka woh wala video,2024,Comedy,5.2,12042
tt26783625,bone lake,2024,"Horror,Thriller",5.6,12027
tt8851148,the in between,2022,"Drama,Fantasy,Romance",5.9,12026
tt28679253,eleven,2025,"Crime,Mystery,Thriller",7.4,12026
tt30254719,omniscient reader the prophecy,2025,"Action,Adventure,Drama",5.8,12024
tt7279188,woman at war,2018,"Adventure,Comedy,Drama",7.4,11989
tt5910280,tunnel,2016,"Drama,Thriller",6.8,11982
tt5126922,the pirates of somalia,2017,"Biography,Drama",6.7,11972
tt6204340,bullet head,2017,"Crime,Drama,Thriller",5.4,11968
tt4914580,the age of shadows,2016,"Action,History,Thriller",7.1,11967
tt5813366,bleeding steel,2017,"Action,Sci-Fi,Thriller",5.2,11966
tt27162102,the bhootnii,2025,"Action,Comedy,Horror",3.7,11965
tt5098128,nannaku prematho,2016,"Action,Drama,Thriller",7.5,11958
tt5616176,2 hearts,2020,"Drama,Romance",6.3,11957
tt31800329,the wonderful story of henry sugar and three more,2024,"Comedy,Drama,Fantasy",7.1,11951
tt11142762,pagglait,2021,"Comedy,Drama",6.9,11950
tt8976576,vampires vs the bronx,2020,"Comedy,Horror",5.7,11948
tt8750570,sergio,2020,"Biography,Drama,History",6.2,11934
tt21279420,emergency,2025,"Biography,Drama,History",5.2,11932
tt12616480,slingshot,2024,"Mystery,Sci-Fi,Thriller",5.7,11923
tt5215088,ai rising,2018,"Drama,Romance,Sci-Fi",4.9,11921
tt33307144,court  state vs a nobody,2025,Drama,7.9,11918
tt3255590,el camino christmas,2017,"Comedy,Crime,Western",5.7,11906
tt15073166,ib 71,2023,"Action,Thriller",7.1,11902
tt14407336,the beast,2023,"Drama,Romance,Sci-Fi",6.5,11895
tt6081670,possum,2018,"Drama,Horror,Mystery",5.8,11890
tt6598238,life in a year,2020,"Drama,Romance",6.3,11884
tt21335356,please dont destroy the treasure of foggy mountain,2023,"Action,Adventure,Comedy",6.0,11879
tt22352848,jung_e,2023,"Action,Adventure,Drama",5.5,11877
tt10515086,the blue elephant 2,2019,"Crime,Drama,Horror",8.0,11872
tt14416430,paradox effect,2024,Action,6.0,11870
tt4911940,goodbye berlin,2016,"Comedy,Drama",6.9,11869
tt20316748,twilight of the warriors walled in,2024,"Action,Crime,Thriller",6.9,11868
tt11396310,viduthalai part 1,2023,"Action,Crime,Drama",8.1,11863
tt8433210,a dark foe,2020,"Crime,Drama,Horror",4.0,11855
tt11213372,stuck apart,2021,"Comedy,Drama",6.0,11848
tt14033502,bad luck banging or loony porn,2021,"Adult,Comedy,Drama",6.5,11833
tt7083526,breakthrough,2019,"Biography,Drama",6.3,11825
tt15427980,vaathi,2023,"Action,Drama",7.3,11823
tt15334488,after everything,2023,"Drama,Romance",4.8,11816
tt10023286,the humans,2021,Drama,6.1,11815
tt2069797,delirium,2018,"Horror,Thriller",5.7,11808
tt12422308,sarkaru vaari paata,2022,"Action,Drama",5.6,11803
tt23049270,do not disturb,2023,"Comedy,Drama",6.3,11791
tt11720440,carry on jatta 3,2023,"Comedy,Drama,Romance",5.9,11786
tt15096128,crush,2022,"Comedy,Romance",6.3,11784
tt31322753,twinless,2025,"Comedy,Drama",7.4,11783
tt9026184,girl on the third floor,2019,"Drama,Horror,Mystery",4.7,11782
tt10131024,shut in,2022,"Drama,Thriller",5.7,11779
tt24226474,jigarthanda double x,2023,"Action,Comedy,Drama",8.0,11767
tt16491324,honor society,2022,"Comedy,Romance",6.5,11766
tt32880932,vhsbeyond,2024,"Horror,Sci-Fi,Thriller",5.8,11758
tt14279982,hit the 2nd case,2022,"Crime,Drama,Mystery",7.2,11758
tt16606592,the animal kingdom,2023,"Adventure,Drama,Fantasy",6.7,11757
tt1777606,rosaline,2022,"Comedy,Romance",6.5,11746
tt4851630,maheshinte prathikaaram,2016,"Comedy,Drama,Romance",8.3,11737
tt12879624,josee the tiger and the fish,2020,"Animation,Drama,Romance",7.6,11734
tt4144190,wienerdog,2016,"Comedy,Drama",5.9,11730
tt6436620,white men cant jump,2023,"Comedy,Drama,Sport",5.2,11723
tt6792282,a twelveyear night,2018,"Adventure,Biography,Crime",7.5,11722
tt6113488,the case for christ,2017,"Biography,Drama",6.4,11704
tt28821371,mads,2024,"Horror,Thriller",6.3,11703
tt18568902,kaun pravin tambe,2022,"Biography,Drama,Sport",8.3,11703
tt11121664,blue bayou,2021,"Crime,Drama",7.1,11699
tt15257644,mili,2022,"Drama,Thriller",6.7,11696
tt21994906,your christmas or mine,2022,"Comedy,Romance",6.4,11688
tt4072326,ali and nino,2016,"Drama,Romance,War",6.8,11666
tt11742798,afterlife of the party,2021,"Comedy,Drama,Fantasy",5.8,11660
tt5715066,mortal,2020,"Action,Adventure,Drama",5.9,11659
tt7056732,midnight runners,2017,"Action,Comedy",7.3,11648
tt9148706,misbehaviour,2020,"Comedy,Drama,History",6.4,11646
tt11242218,books of blood,2020,"Drama,Horror,Mystery",5.6,11642
tt4139928,the legend of maula jatt,2022,"Action,Drama,Fantasy",8.4,11628
tt3696180,the forgiven,2021,Drama,6.1,11627
tt4864932,baaghi,2016,"Action,Drama,Romance",5.4,11626
tt8745960,daniel isnt real,2019,"Drama,Fantasy,Horror",6.0,11622
tt15140278,coup de chance,2023,"Comedy,Crime,Drama",6.4,11614
tt27542448,take care of maya,2023,Documentary,7.7,11610
tt24870072,locked in,2023,"Drama,Mystery,Thriller",5.1,11608
tt1545304,desperados,2020,"Comedy,Romance",5.2,11605
tt5668770,mardaani 2,2019,"Action,Crime,Drama",7.3,11605
tt20879602,maybe i do,2023,"Comedy,Romance",5.0,11598
tt13235822,umma,2022,"Drama,Horror,Mystery",4.7,11597
tt24216998,humanist vampire seeking consenting suicidal person,2023,"Comedy,Drama,Fantasy",7.0,11596
tt13364468,love hostel,2022,"Crime,Romance,Thriller",5.6,11578
tt12800524,encounter,2021,"Drama,Sci-Fi,Thriller",5.9,11575
tt4610378,the resistance banker,2018,"Biography,Drama,War",6.9,11570
tt10243672,joy,2024,"Biography,Drama,History",7.1,11562
tt5770864,the man from earth holocene,2017,"Drama,Fantasy,Sci-Fi",5.2,11560
tt6910282,bergman island,2021,"Comedy,Drama,Romance",6.6,11559
tt13276352,toscana,2022,"Drama,Romance",5.7,11551
tt31598703,tanvi the great,2025,Drama,7.1,11546
tt12708658,paris 13th district,2021,"Comedy,Drama,Romance",7.0,11542
tt27940442,blackout,2024,"Comedy,Thriller",6.1,11531
tt10098288,roohi,2021,"Comedy,Drama,Horror",4.3,11528
tt7298400,ash is purest white,2018,"Crime,Drama,Romance",7.0,11523
tt15416342,the bengal files,2025,"Drama,History,Thriller",7.0,11522
tt3266284,november criminals,2017,"Crime,Drama,Mystery",5.3,11515
tt5208216,wonderstruck,2017,"Adventure,Drama,Mystery",6.2,11504
tt6929642,kaala,2018,"Action,Crime,Drama",6.5,11503
tt27933364,mortal world 2,2023,Comedy,6.8,11501
tt22543326,maaveeran,2023,"Action,Comedy,Drama",7.4,11498
tt3481634,inconceivable,2017,"Drama,Thriller",5.2,11498
tt3445702,11,2018,Drama,5.9,11496
tt7420342,killerman,2019,"Action,Thriller",5.4,11492
tt15281704,kuttey,2023,"Action,Comedy,Crime",5.4,11488
tt10521144,nightbooks,2021,"Family,Fantasy,Horror",5.8,11485
tt2170427,good kids,2016,"Comedy,Drama,Romance",6.1,11485
tt6421110,proud mary,2018,"Action,Crime,Drama",5.1,11479
tt10648714,chernobyl abyss,2021,"Drama,History",5.2,11476
tt27902121,superman the christopher reeve story,2024,"Biography,Documentary",8.0,11475
tt4698584,neruda,2016,"Biography,Crime,Drama",6.8,11463
tt2364897,the disappointments room,2016,"Drama,Horror,Thriller",4.0,11462
tt4986134,rebel in the rye,2017,"Biography,Drama,Romance",6.7,11457
tt31556612,we will dance again,2024,Documentary,7.6,11451
tt34388152,officer on duty,2025,"Action,Crime,Thriller",7.5,11448
tt7399470,qarib qarib single,2017,"Comedy,Romance",7.2,11443
tt8752474,justice league vs the fatal five,2019,"Action,Animation,Fantasy",6.5,11437
tt11253090,annaatthe,2021,"Action,Comedy,Drama",4.0,11436
tt10883506,a sun,2019,"Crime,Drama",7.6,11418
tt24060892,they call him og,2025,"Action,Crime,Drama",6.0,11416
tt28631109,dharmaveer 2,2024,"Biography,Documentary,Drama",5.4,11412
tt11992694,corsage,2022,"Biography,Drama,History",6.5,11408
tt9806322,isi  ossi,2020,"Comedy,Romance",6.4,11400
tt5259822,tesla,2020,"Biography,Drama",5.1,11399
tt2582784,flower,2017,"Comedy,Drama,Romance",6.0,11391
tt1843303,the velocipastor,2018,"Action,Adventure,Comedy",5.1,11389
tt32368345,the merry gentlemen,2024,"Comedy,Music,Romance",4.8,11385
tt3584496,mermaid down,2019,"Fantasy,Horror,Mystery",4.3,11384
tt8388508,dear comrade,2019,"Action,Drama,Romance",7.3,11377
tt5792656,running with the devil,2019,"Crime,Drama,Thriller",5.4,11377
tt22796890,hell house llc origins the carmichael manor,2023,"Horror,Mystery",6.2,11376
tt5657028,alibicom,2016,"Comedy,Romance",6.5,11370
tt8865546,karakomik filmler kaçamak,2019,"Adventure,Comedy,Fantasy",5.5,11366
tt29247040,baramulla,2025,"Crime,Horror,Mystery",7.0,11362
tt33455099,the mastermind,2025,Crime,6.3,11354
tt6129302,bhavesh joshi superhero,2018,"Action,Drama",7.6,11352
tt6211976,a vigilante,2018,"Crime,Drama,Mystery",5.7,11339
tt11541872,big bug,2022,"Comedy,Sci-Fi",5.5,11336
tt1781058,wilson,2017,"Comedy,Drama",5.9,11329
tt9675716,nerkonda paarvai,2019,"Action,Crime,Drama",7.7,11323
tt9815554,not to forget,2021,Drama,5.1,11318
tt3876910,dangerous,2021,"Action,Thriller",5.2,11317
tt20249418,romancham,2023,"Comedy,Horror",7.5,11317
tt9624766,jiu jitsu,2020,"Action,Sci-Fi,Thriller",2.9,11314
tt7388562,paul apostle of christ,2018,"Adventure,Biography,Drama",6.7,11314
tt12740760,phone bhoot,2022,"Comedy,Horror",5.2,11303
tt13912632,sanak,2021,"Action,Thriller",6.6,11296
tt5929750,beatriz at dinner,2017,"Comedy,Drama",6.0,11295
tt8747450,chaman bahaar,2020,"Comedy,Drama",6.9,11275
tt15516226,chhatriwali,2023,"Comedy,Drama",6.6,11274
tt14512538,roadrunner a film about anthony bourdain,2021,Documentary,7.7,11269
tt21272942,i was a stranger,2024,Drama,8.5,11266
tt22016156,the abyss,2023,"Action,Drama,Thriller",5.3,11264
tt10023024,love aaj kal,2020,"Drama,Romance",4.7,11252
tt21651560,vhs99,2022,Horror,5.2,11233
tt6002232,custody,2017,"Drama,Thriller",7.5,11231
tt14999684,shelby oaks,2024,"Horror,Thriller",5.4,11229
tt33481094,the menendez brothers,2024,"Crime,Documentary",7.0,11218
tt14034966,wheel of fortune and fantasy,2021,"Drama,Romance",7.5,11213
tt5078852,lansky,2021,"Biography,Crime,Drama",6.2,11211
tt10309906,shubh mangal zyada saavdhan,2020,"Comedy,Crime,Romance",5.8,11196
tt14852624,stopmotion,2023,"Animation,Horror,Thriller",5.6,11187
tt26683420,john candy i like me,2025,"Biography,Comedy,Documentary",8.0,11182
tt2597892,viral,2016,"Drama,Horror,Sci-Fi",5.5,11172
tt15245240,the buckingham murders,2023,"Crime,Drama,Mystery",5.9,11171
tt27436132,identity,2025,"Action,Crime,Thriller",7.1,11169
tt21998526,zwigato,2022,Drama,6.6,11165
tt7304802,the legacy of the bones,2019,"Crime,Mystery,Thriller",6.4,11163
tt1780967,seberg,2019,"Biography,Drama,History",6.0,11158
tt10199586,atlantics,2019,"Drama,Fantasy,Mystery",6.7,11158
tt10793644,the vigil,2019,"Horror,Mystery,Thriller",5.8,11154
tt8333978,maharshi,2019,"Action,Drama",7.1,11144
tt14295590,mrs chatterjee vs norway,2023,"Biography,Drama",7.3,11143
tt10037014,fear of rain,2021,"Drama,Horror,Mystery",5.9,11138
tt5711148,film stars dont die in liverpool,2017,"Biography,Drama,Romance",6.7,11136
tt5254868,the thinning,2016,"Action,Drama,Horror",5.3,11135
tt8132700,behind the curve,2018,Documentary,6.5,11132
tt2140571,the broken hearts gallery,2020,"Comedy,Romance",6.4,11130
tt29548562,pindam,2023,Horror,6.7,11127
tt32138452,ad vitam,2025,"Action,Crime,Drama",5.9,11126
tt6560164,sweetheart,2019,"Adventure,Horror,Sci-Fi",5.8,11121
tt20194152,alice the musical,2023,"Fantasy,Musical",6.8,11121
tt16077702,govinda naam mera,2022,"Comedy,Crime,Drama",6.5,11118
tt12531856,the american,2023,"Biography,Drama",7.1,11113
tt8328716,doom annihilation,2019,"Action,Adventure,Horror",3.8,11113
tt14827638,the retirement plan,2023,"Action,Comedy,Crime",5.1,11109
tt10303430,sightless,2020,"Drama,Mystery,Thriller",5.5,11108
tt10279472,the black demon,2023,"Action,Drama,Horror",3.7,11101
tt13299890,the great indian kitchen,2021,"Comedy,Drama,Family",8.1,11096
tt34936199,daagi,2025,"Action,Romance",6.0,11092
tt26674627,resident evil death island,2023,"Action,Animation,Horror",5.7,11088
tt2674358,the hunters prayer,2017,"Action,Thriller",5.6,11086
tt32321317,pillion,2025,"Comedy,Drama,Romance",6.9,11075
tt29195603,family pack,2024,"Adventure,Comedy,Fantasy",5.5,11074
tt8593824,the old way,2023,"Action,Drama,Western",5.6,11071
tt7147540,sui dhaaga made in india,2018,"Comedy,Drama",6.8,11071
tt15495150,the witcher sirens of the deep,2025,"Action,Adventure,Animation",6.1,11064
tt14263856,last the night,2022,"Horror,Thriller",4.7,11058
tt13322120,american sicario,2021,"Action,Crime,Drama",4.2,11055
tt35217961,baida,2025,"Adventure,Sci-Fi,Thriller",4.6,11043
tt26440619,afire,2023,"Comedy,Drama,Romance",7.0,11039
tt7862330,stranger in my pocket,2018,"Comedy,Drama",6.8,11034
tt7476236,minding the gap,2018,"Documentary,Sport",8.0,11032
tt12474056,new order,2020,"Crime,Drama,Sci-Fi",6.5,11029
tt3458254,patient zero,2018,"Action,Drama,Horror",4.6,11025
tt28358950,neru,2023,"Drama,Thriller",7.5,11024
tt10556022,unpregnant,2020,"Comedy,Drama",6.5,11024
tt2702920,the secret garden,2020,"Drama,Family,Fantasy",5.6,11018
tt34604827,fire,2025,Crime,5.2,11018
tt4353996,the kings choice,2016,"Biography,Drama,History",7.1,11007
tt5951188,the balkan line,2019,"Action,War",6.6,11003
tt22640398,vhs85,2023,"Horror,Thriller",5.6,10996
tt8647400,de de pyaar de,2019,"Comedy,Drama,Romance",6.5,10991
tt4630550,the unknown girl,2016,"Crime,Drama,Mystery",6.5,10976
tt4730986,divines,2016,"Crime,Drama",7.3,10972
tt5446858,zero days,2016,Documentary,7.7,10969
tt6859762,the little stranger,2018,"Drama,Horror,Mystery",5.5,10969
tt26675491,bro,2023,"Comedy,Drama,Family",6.0,10964
tt6243140,ravenous,2017,"Action,Adventure,Drama",5.8,10964
tt9023964,silent zone,2025,"Action,Horror,Thriller",5.9,10957
tt1588878,the late bloomer,2016,"Comedy,Drama,Romance",5.2,10953
tt6010628,zoe,2018,"Drama,Romance,Sci-Fi",6.1,10944
tt5952138,we have always lived in the castle,2018,"Drama,Horror,Mystery",5.6,10943
tt26677014,the penguin lessons,2024,Drama,7.1,10922
tt26655658,kaushaljis vs kaushal,2025,Drama,6.1,10914
tt28349451,the shadow strays,2024,"Action,Crime,Thriller",6.5,10901
tt4481066,giant little ones,2018,Drama,7.2,10893
tt4701660,the mermaid,2016,"Comedy,Drama,Fantasy",6.2,10892
tt4981636,middle school the worst years of my life,2016,"Comedy,Family",6.1,10886
tt5655222,the hero,2017,"Drama,Romance",6.5,10886
tt8009906,the cleansing hour,2019,"Drama,Fantasy,Horror",6.0,10871
tt6119856,irreplaceable you,2018,"Comedy,Drama,Romance",6.4,10862
tt3722614,revolt,2017,"Action,Adventure,Sci-Fi",5.3,10859
